Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Topflight_Yes,cc1_miles?_Yes,cc2_miles?_Yes,cc3_miles?_Yes,Email_Yes,Club_member_Yes,Any_cc_miles_12mo_Yes,Phone_sale
60493,0,9000,1,0,0,0,False,False,False,False,False,True,False,1
57374,1621,2100,5,2100,5,0,False,False,False,False,False,False,False,0
22496,0,9712,14,500,1,0,True,False,False,False,True,False,False,0
70614,0,32417,18,0,0,0,False,True,False,False,True,False,True,0
140918,0,69760,32,0,0,0,True,True,False,False,True,False,True,0
20353,0,1729,5,0,0,0,False,False,False,False,True,False,False,1
23178,0,0,0,0,0,0,False,False,False,False,False,False,False,0
65672,0,29089,13,0,0,0,False,True,False,False,False,False,True,0
1000,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
333500,0,69780,23,1258,4,0,True,True,False,False,True,True,True,1
95595,0,12060,14,0,0,0,False,True,False,False,False,True,True,1
3625,0,0,0,0,0,0,False,False,False,False,True,False,False,0
38411,0,500,1,500,1,0,False,False,False,False,False,False,False,0
211355,0,11238,12,0,0,0,True,True,False,False,False,False,True,0
93319,0,270,3,100,1,0,False,False,False,False,True,False,False,0
13050,0,13617,16,0,0,0,False,True,False,False,True,False,True,1
15108,0,2850,16,0,0,0,False,False,False,False,False,False,False,0
122705,0,24222,15,0,0,0,False,True,False,False,False,False,True,1
55996,867,12165,14,0,0,0,False,True,False,False,True,False,True,0
4028,0,0,0,0,0,0,False,False,False,False,True,False,False,0
66681,0,4478,16,3504,12,0,False,False,False,False,True,False,False,0
43088,0,4000,1,0,0,0,False,False,False,False,True,False,False,0
65823,0,28208,19,300,3,0,False,True,False,False,True,True,True,1
38827,0,0,0,0,0,0,False,False,False,False,False,False,False,0
119214,0,10028,16,0,0,0,False,True,False,False,True,False,True,0
38137,0,11050,3,50,1,0,True,False,False,False,True,True,False,1
1125,0,0,0,0,0,0,False,False,False,False,False,False,False,0
217130,0,51202,20,0,0,0,False,True,False,False,False,False,True,0
60976,0,97318,31,7000,14,0,True,True,False,False,True,True,True,1
104665,0,9547,12,0,0,0,False,True,False,False,True,False,True,1
15135,0,13357,14,0,0,0,False,True,False,False,True,False,True,0
222312,0,29039,17,0,0,0,False,True,False,False,True,False,True,1
140544,0,1021,3,500,1,0,False,True,False,False,True,False,True,0
70518,0,2000,3,1000,2,0,False,False,False,False,True,False,False,0
205126,0,126630,45,2250,10,0,True,True,False,False,True,True,True,1
16528,0,250,2,0,0,0,False,False,False,False,False,False,False,0
11500,0,0,0,0,0,0,False,False,False,False,True,False,False,0
37552,0,100,1,0,0,0,False,False,False,False,True,False,False,0
34204,0,16862,9,1700,5,0,False,True,False,False,True,False,True,0
119082,5051,4230,17,3600,14,0,True,False,False,False,True,True,False,1
110132,0,19000,5,0,0,0,True,False,False,False,True,False,False,0
84785,0,4570,14,0,0,0,False,False,False,False,True,False,False,0
156766,0,23375,27,0,0,0,True,True,False,False,True,False,True,0
1010,0,0,0,0,0,0,False,False,False,False,True,False,False,0
37244,0,38220,18,0,0,0,False,True,False,False,True,False,True,0
22840,0,0,0,0,0,0,False,False,False,False,True,True,False,1
23120,0,4231,7,0,0,0,False,True,False,False,False,False,True,0
35969,0,11665,21,0,0,0,False,True,False,False,False,True,True,1
95207,0,30652,30,2348,8,0,True,True,False,False,True,False,True,0
29287,0,0,0,0,0,0,False,False,False,False,False,False,False,0
166199,6168,10550,5,50,1,0,True,False,False,False,True,False,False,0
46809,0,125,1,0,0,0,False,False,False,False,True,False,False,0
56308,0,2500,3,1000,2,0,False,False,False,False,True,False,False,0
46430,0,2100,4,500,1,0,False,False,False,False,True,False,False,0
119214,0,19633,23,15533,17,0,False,False,False,False,True,False,False,1
121779,0,3500,3,1000,2,0,True,False,False,False,False,False,False,0
26939,0,29264,15,0,0,0,False,True,False,False,True,False,True,0
59177,0,2300,6,700,3,0,False,False,False,False,True,False,False,0
29350,0,27703,15,0,0,0,False,True,False,False,False,False,True,0
11355,0,135,3,0,0,0,False,False,False,False,False,False,False,0
72173,0,2954,13,232,1,0,False,True,False,False,True,True,True,1
88443,0,1200,3,1200,3,0,False,False,False,False,True,True,False,1
26156,0,23831,16,0,0,0,False,True,False,False,False,False,True,0
71713,0,2135,4,0,0,0,False,False,False,False,False,False,False,0
36805,0,13018,16,0,0,0,False,True,False,False,False,True,True,1
49749,0,13609,18,0,0,0,False,True,False,False,True,False,True,0
17739,0,437,4,0,0,0,False,True,True,False,False,False,True,0
127588,0,11297,11,0,0,0,False,True,False,False,True,False,True,1
444159,0,0,0,0,0,0,False,False,False,False,False,False,False,0
77753,0,12483,13,0,0,0,False,True,False,False,True,False,True,0
18007,0,33237,15,0,0,0,True,True,False,False,False,True,True,1
41648,0,32117,35,2200,5,0,False,True,False,False,False,False,True,0
147128,0,59991,47,1065,1,0,False,True,False,False,True,False,True,1
2502,0,15500,4,500,1,0,True,False,False,False,True,False,False,0
35094,0,4000,11,0,0,0,False,False,False,False,True,False,False,0
43403,1846,3350,12,3350,12,0,True,False,False,False,True,False,False,0
53487,0,0,0,0,0,0,False,False,False,False,False,False,False,0
168886,0,66859,21,200,1,0,False,True,False,False,True,False,True,0
44665,0,333,2,333,2,0,False,False,False,False,True,False,False,0
1300,0,370,1,0,0,0,False,False,False,False,False,False,False,0
43090,0,11411,10,0,0,0,False,True,False,False,False,False,True,0
259582,0,3833,21,1762,9,1,False,True,False,False,True,False,True,0
2827,0,0,0,0,0,0,False,False,False,False,True,False,False,0
15732,0,6875,33,0,0,0,False,False,False,False,True,False,False,0
8740,0,1250,3,0,0,0,False,False,False,False,False,False,False,0
170632,0,4650,3,0,0,1,True,False,False,False,True,False,False,0
189054,0,17900,25,7400,23,0,True,False,False,False,True,True,False,1
145750,0,10986,12,0,0,0,True,True,False,False,True,False,True,0
109087,0,10462,16,0,0,0,False,True,False,False,True,False,True,0
76387,0,3588,7,0,0,0,False,True,False,False,True,False,True,0
40091,0,7278,10,0,0,0,False,True,False,False,True,False,True,0
31504,0,7358,2,0,0,0,False,True,False,False,True,False,True,0
67495,0,8620,8,0,0,0,False,True,False,False,True,False,True,0
17191,0,2484,6,2484,6,0,False,False,False,False,True,False,False,0
123313,0,31595,15,0,0,0,False,True,False,False,True,False,True,0
49375,0,23628,14,0,0,0,False,True,False,False,True,False,True,0
31360,0,821,7,0,0,0,False,True,True,False,False,False,True,0
202636,0,19000,5,0,0,0,True,False,False,False,True,False,False,0
36861,0,4642,16,1200,3,0,False,True,False,False,True,False,True,1
227881,0,41186,13,0,0,0,False,True,False,False,False,False,True,0
256219,0,29823,33,6568,16,0,True,True,False,False,True,False,True,0
14648,0,21157,12,0,0,0,False,True,False,False,False,False,True,0
355423,5009,20500,20,100,1,0,True,True,False,False,True,False,True,0
46734,0,10007,18,0,0,0,False,True,False,False,False,True,True,1
88093,0,15518,13,343,1,0,False,True,False,False,True,False,True,1
13812,0,15149,39,0,0,0,False,True,False,False,True,False,True,0
20352,0,1900,5,500,1,0,False,False,False,False,False,False,False,0
123867,0,25308,17,0,0,0,False,True,False,False,True,False,True,0
74453,0,5500,3,0,0,0,True,False,False,False,False,False,False,0
21855,0,200,3,0,0,0,False,False,False,False,False,False,False,0
202168,0,12463,18,0,0,0,False,True,False,False,True,False,True,0
11927,0,4000,15,500,1,0,False,False,False,False,True,False,False,0
26972,0,0,0,0,0,0,False,False,False,False,True,False,False,0
79192,0,14404,21,150,1,0,False,True,False,False,True,False,True,0
375927,0,18202,30,1100,3,0,True,True,False,False,True,False,True,1
13749,0,400,4,400,4,0,False,False,False,False,True,False,False,0
93191,0,10463,17,3100,7,0,True,False,False,False,True,False,False,0
82122,0,700,3,700,3,0,False,False,False,False,True,False,False,0
39946,0,16951,14,0,0,0,False,True,False,False,False,True,True,1
210040,0,77333,39,0,0,2,False,True,False,False,True,False,True,1
88702,0,9620,13,50,1,0,True,True,False,False,False,False,True,0
9052,0,280,2,0,0,0,False,False,False,False,True,False,False,0
124775,1704,11564,8,700,2,0,True,False,False,False,True,False,False,0
20516,0,3500,20,0,0,0,False,False,False,False,True,False,False,0
45522,0,10728,13,0,0,0,False,True,False,False,False,False,True,0
14494,0,500,1,0,0,0,False,False,False,False,True,False,False,0
13040,0,500,1,0,0,0,False,False,False,False,True,False,False,0
16928,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
619393,0,15008,14,0,0,0,False,True,False,False,True,False,True,0
98343,0,31961,16,0,0,0,True,True,False,False,True,False,True,0
66936,2370,3450,5,950,4,0,True,False,False,False,True,False,False,0
207311,0,31000,37,12000,24,0,True,False,False,False,True,True,False,1
59821,500,4200,4,200,2,0,True,False,False,False,True,False,False,0
221432,0,31975,21,0,0,0,False,True,False,False,False,False,True,0
151904,733,76440,25,950,8,0,True,True,False,False,True,True,True,1
82270,0,24612,6,0,0,0,False,True,False,False,True,False,True,0
197973,0,72345,14,1029,2,0,False,True,False,False,True,False,True,0
96827,1094,12100,19,8100,17,0,True,False,False,False,False,True,False,1
79333,0,1500,3,1500,3,0,False,False,False,False,False,False,False,0
105737,0,71728,13,0,0,0,False,True,False,False,True,False,True,0
4342,0,0,0,0,0,0,False,False,False,False,False,False,False,0
192246,0,3170,5,500,1,0,True,False,False,False,True,False,False,0
151301,0,37772,14,0,0,0,False,True,False,False,True,False,True,0
5581,0,0,0,0,0,0,False,False,False,False,False,True,False,1
43686,0,4039,12,0,0,0,False,True,False,False,False,True,True,1
6280,0,1220,6,200,2,0,False,False,False,False,True,False,False,0
129887,0,26810,10,810,3,0,True,False,False,False,True,False,False,0
45735,0,10085,3,0,0,0,False,True,False,False,False,False,True,0
32678,0,0,0,0,0,0,False,False,False,False,True,False,False,0
45687,0,45,2,0,0,0,False,False,False,False,False,False,False,0
25788,0,4650,13,4650,13,0,False,False,False,False,False,False,False,0
60313,0,10000,26,3250,9,0,True,False,False,False,True,False,False,0
6850,0,2225,11,0,0,0,False,False,False,False,False,False,False,0
66860,0,12667,20,980,5,0,False,True,False,False,True,False,True,0
34428,0,2625,10,0,0,0,False,False,False,False,False,True,False,1
101057,0,13650,11,2150,9,0,True,False,False,False,True,False,False,0
16148,0,2625,14,0,0,0,False,False,False,False,True,False,False,0
50783,0,11595,15,0,0,0,False,True,False,False,True,False,True,0
165144,0,24156,14,0,0,0,False,True,False,False,False,False,True,0
112891,0,500,1,500,1,0,False,False,False,False,True,False,False,0
26797,0,0,0,0,0,0,False,False,False,False,True,False,False,0
63311,0,25048,14,0,0,0,False,True,False,False,False,False,True,0
28143,0,174,1,0,0,0,False,False,True,False,True,False,True,0
1452,0,2375,5,0,0,0,False,True,False,False,False,False,True,0
75684,0,27320,9,0,0,0,False,True,False,False,True,False,True,1
73639,0,4709,10,2709,9,0,False,False,False,False,True,False,False,0
149733,0,605,3,500,1,0,False,False,False,False,False,False,False,0
109416,0,73665,39,2200,5,0,True,True,False,False,True,False,True,1
21736,0,6672,10,0,0,0,False,True,True,False,True,False,True,0
40757,0,14002,11,0,0,0,False,True,False,False,True,False,True,1
36839,0,4436,6,0,0,0,True,True,False,False,True,False,True,1
255797,0,62107,16,0,0,0,False,True,False,False,False,False,True,0
30300,0,2160,7,0,0,0,False,True,False,False,True,False,True,0
11494,0,8425,15,4700,11,0,True,False,False,False,True,False,False,1
57793,0,20959,15,1198,3,0,False,True,False,False,False,False,True,0
8060,0,1750,4,0,0,0,False,False,False,False,True,False,False,0
8232,0,0,0,0,0,0,False,False,False,False,False,False,False,0
7457,0,17131,5,0,0,0,True,True,False,False,False,False,True,0
383030,2998,8001,25,3226,15,0,False,True,True,False,True,True,True,1
18820,0,0,0,0,0,0,False,False,False,False,False,False,False,0
181200,0,7514,21,0,0,0,False,True,False,False,True,False,True,0
97416,0,63679,29,0,0,0,False,True,False,False,True,True,True,1
45842,0,8253,15,128,1,0,True,False,False,False,True,False,False,0
9128,0,0,0,0,0,0,False,False,False,False,False,False,False,0
73836,0,64748,19,0,0,0,False,True,False,False,False,False,True,0
52475,0,14447,13,0,0,0,False,True,False,False,False,False,True,0
70308,0,41704,19,0,0,0,False,True,False,False,True,False,True,0
17920,0,3250,18,0,0,0,False,False,False,False,False,False,False,1
200963,0,6164,4,150,1,0,True,False,False,False,True,False,False,0
13781,0,48914,19,500,1,1,False,True,False,False,True,False,True,0
8009,0,8102,12,2850,6,0,True,False,False,False,True,False,False,0
76552,0,150010,36,0,0,6,False,True,False,False,True,False,True,0
75112,0,35532,14,500,1,0,False,True,False,False,True,False,True,0
9805,0,4403,11,0,0,0,False,True,False,False,False,False,True,0
64341,0,63621,13,0,0,0,False,True,False,False,True,False,True,0
10679,0,13363,12,0,0,0,False,True,False,False,True,False,True,0
7254,0,0,0,0,0,0,False,False,False,False,False,False,False,0
36459,0,7573,17,5473,15,0,False,False,False,False,False,False,False,0
68243,0,10012,22,903,3,0,False,True,False,False,True,False,True,1
12286,0,7972,11,250,1,0,False,True,False,False,True,False,True,0
51592,0,18678,9,0,0,0,False,True,False,False,True,False,True,0
107707,0,19407,25,2211,12,0,True,True,False,False,True,False,True,0
28931,0,6500,4,500,1,0,True,False,False,False,False,False,False,0
12824,0,500,4,0,0,0,False,False,False,False,True,False,False,0
122700,0,18604,13,0,0,0,False,True,False,False,False,False,True,0
48803,0,72129,14,0,0,0,False,True,False,False,True,False,True,0
12966,0,15021,16,886,3,0,False,True,False,False,True,False,True,0
38307,0,1500,3,1500,3,0,False,False,False,False,True,False,False,0
268097,0,26933,25,0,0,0,False,True,False,False,True,False,True,0
37300,0,23760,19,0,0,0,False,False,True,False,False,False,True,0
19085,0,827,11,0,0,0,False,True,False,False,True,False,True,0
28848,0,0,0,0,0,0,False,False,False,False,False,False,False,0
67904,0,81,1,0,0,0,False,True,False,False,False,True,True,1
7606,0,29307,17,0,0,0,False,True,False,False,True,False,True,0
14710,0,3500,2,0,0,0,True,False,False,False,True,True,False,1
41537,3576,3000,3,250,1,1,True,False,False,False,True,False,False,0
86500,0,51740,20,0,0,0,False,True,False,False,True,False,True,0
196175,0,33886,13,0,0,0,False,True,False,False,False,False,True,1
162369,0,41359,15,500,1,0,False,True,False,False,False,False,True,1
55147,0,29219,13,0,0,0,False,True,False,False,False,False,True,1
9794,0,2250,11,0,0,0,False,False,False,False,False,False,False,0
146014,0,26366,17,700,3,0,False,True,False,False,True,False,True,0
6356,0,5000,1,0,0,0,False,False,False,False,False,False,False,0
3750,0,1500,5,0,0,0,False,False,False,False,True,False,False,0
6350,0,0,0,0,0,0,False,False,False,False,False,False,False,0
25395,0,2000,1,0,0,0,False,False,False,False,True,False,False,0
105683,0,28386,17,0,0,0,False,True,False,False,True,False,True,0
31769,0,450,2,450,2,0,False,False,False,False,True,False,False,0
364387,0,28200,27,0,0,0,False,True,False,False,True,False,True,0
7535,0,18487,20,0,0,0,False,True,False,False,False,False,True,0
20457,0,51399,16,0,0,0,False,True,False,False,True,False,True,0
120476,0,9406,14,0,0,0,False,True,False,False,False,False,True,0
95916,0,11845,11,0,0,0,False,True,False,False,True,False,True,1
40902,0,4850,7,1350,5,0,True,False,False,False,True,False,False,0
20773,0,13619,14,0,0,0,False,True,False,False,True,False,True,0
115655,0,64968,21,500,1,0,True,True,False,False,True,False,True,0
66009,0,0,0,0,0,0,True,False,False,False,True,False,False,0
48707,0,37655,14,0,0,0,True,True,False,False,True,False,True,0
5360,0,0,0,0,0,0,False,False,False,False,False,False,False,0
8344,0,1500,2,500,1,0,False,False,False,False,True,False,False,0
106309,0,21873,22,1200,4,0,False,True,False,False,True,False,True,0
119735,0,22432,17,1000,2,0,True,True,False,False,True,False,True,0
737514,0,43993,40,2150,7,0,True,True,False,True,True,True,True,1
38761,0,9015,12,0,0,0,False,True,False,False,True,False,True,0
11789,0,28756,20,900,2,0,False,True,False,False,False,False,True,0
166465,0,98717,30,0,0,0,False,True,False,True,True,False,True,0
110277,0,37110,18,1500,3,0,False,True,False,False,True,False,True,0
71076,1000,10000,1,0,0,0,True,False,False,False,True,False,False,0
17810,0,1375,4,0,0,0,False,False,False,False,True,False,False,0
129298,0,29099,15,0,0,0,False,True,False,False,True,False,True,0
54889,0,13150,4,0,0,0,False,True,True,False,True,False,True,0
47764,0,23122,11,400,1,0,False,True,False,False,True,False,True,0
74352,0,17868,15,0,0,0,False,True,False,False,True,False,True,0
4224,0,0,0,0,0,0,False,False,False,False,False,False,False,0
134501,0,59855,32,1193,2,0,False,True,False,False,True,False,True,0
73849,0,11793,21,0,0,0,False,True,False,False,False,False,True,0
40758,0,3500,4,1000,2,0,False,False,False,False,True,False,False,0
20702,0,30451,24,1100,5,2,False,True,False,False,True,False,True,1
120622,0,25675,14,500,1,0,False,True,False,False,False,False,True,0
11001,0,255,5,0,0,0,False,False,False,False,True,False,False,0
205523,0,32404,20,1000,2,0,True,True,False,False,True,False,True,0
123516,0,240544,31,500,2,0,True,True,False,False,True,True,True,1
54309,0,6772,7,250,1,1,False,True,False,False,True,False,True,0
185549,0,110859,39,2950,16,0,True,True,False,False,True,True,True,1
82120,0,8000,3,0,0,0,False,False,False,False,True,True,False,1
149286,0,42141,30,2400,13,0,True,True,False,False,True,True,True,1
215946,0,2125,10,0,0,0,False,False,False,False,True,False,False,0
10470,0,38094,26,0,0,0,True,True,False,False,False,True,True,1
144570,0,49052,15,0,0,0,False,True,False,False,True,False,True,0
87553,0,15681,14,0,0,0,False,True,True,False,True,False,True,0
176849,0,7700,11,950,4,0,True,False,False,False,True,False,False,1
190429,6168,27500,11,1500,3,0,True,False,False,False,True,False,False,0
208825,0,42007,23,0,0,0,False,True,False,False,False,False,True,1
298121,0,60808,20,500,1,0,False,True,False,False,True,False,True,0
70730,0,1319,12,0,0,0,False,True,True,False,False,False,True,0
44654,0,48874,16,0,0,0,False,True,False,False,True,False,True,0
79211,0,36776,14,0,0,0,False,True,False,False,True,False,True,0
63638,0,0,0,0,0,0,True,False,False,False,False,False,False,0
152426,0,6000,6,2000,4,0,True,False,False,False,True,False,False,0
2176,0,0,0,0,0,0,False,False,False,False,False,False,False,1
25272,0,0,0,0,0,0,False,False,False,False,False,False,False,0
11289,0,1500,5,0,0,0,False,False,False,False,False,False,False,0
122545,0,269,4,250,1,0,False,True,False,False,True,False,True,0
96522,0,61105,19,0,0,1,True,True,False,False,True,True,True,1
54189,0,8940,17,0,0,0,False,True,False,False,True,False,True,0
60349,0,10350,18,0,0,0,False,True,False,False,False,False,True,0
31489,0,21950,21,0,0,1,False,True,False,False,True,False,True,0
163976,0,39098,18,2594,4,0,False,True,False,False,True,False,True,1
196079,0,56890,21,0,0,0,False,True,False,False,True,False,True,0
10994,0,10492,15,0,0,0,False,True,False,False,True,False,True,1
98472,1776,124421,45,10250,28,0,True,True,False,False,True,True,True,1
55404,0,10613,15,500,1,0,False,True,False,False,False,True,True,1
15241,0,0,0,0,0,0,False,False,False,False,False,True,False,1
9601,0,20467,16,0,0,0,False,True,False,False,True,False,True,0
91259,0,60609,12,0,0,0,False,True,False,False,False,False,True,0
93473,0,20257,15,0,0,0,False,True,False,False,True,False,True,0
25341,0,38,4,0,0,0,False,False,True,False,True,False,True,1
153962,0,90992,21,0,0,0,True,True,False,False,True,False,True,0
37550,0,0,0,0,0,0,False,False,False,False,False,True,False,1
24523,0,100,1,0,0,0,False,False,False,False,True,True,False,1
215155,0,57130,15,0,0,0,False,True,False,False,False,False,True,0
28577,0,48564,14,0,0,0,False,True,False,False,True,False,True,0
95658,0,5269,18,0,0,0,False,True,True,False,False,True,True,1
103888,0,4379,3,4379,3,0,False,False,False,False,False,False,False,0
16583,0,2625,7,0,0,0,False,False,False,False,True,False,False,0
38822,0,2000,9,0,0,0,False,False,False,False,False,True,False,1
333346,2139,52013,31,4309,12,0,True,True,False,False,True,False,True,0
49353,0,34656,14,0,0,0,False,True,False,False,True,False,True,0
5580,0,60,2,0,0,0,False,False,False,False,False,True,False,1
81866,0,10000,4,0,0,0,True,False,False,False,False,False,False,0
53360,0,7251,5,6251,4,0,False,False,False,False,True,False,False,0
11690,0,17615,17,0,0,0,False,True,False,False,True,False,True,0
76210,0,37937,29,1110,8,0,False,True,False,False,True,False,True,0
88449,0,11402,18,1450,5,0,False,True,False,False,True,True,True,1
33017,0,1069,7,250,1,0,False,False,True,False,False,False,True,1
178919,0,23387,17,0,0,0,False,True,False,False,False,False,True,0
765738,0,62133,14,0,0,0,False,True,False,False,False,False,True,0
222227,0,38127,14,500,1,0,True,True,False,False,True,False,True,0
431824,0,30480,16,500,1,0,True,True,False,False,True,False,True,0
472241,500,3600,12,3500,11,0,True,False,False,False,False,True,False,1
189784,0,35464,18,2197,4,0,False,True,False,False,True,False,True,0
60049,0,0,0,0,0,0,False,False,False,False,True,False,False,0
47301,1005,4561,4,0,0,0,False,False,False,False,True,False,False,0
404,0,550,3,0,0,0,False,False,False,False,True,False,False,0
37305,0,10205,13,0,0,0,False,True,False,False,True,False,True,0
11548,0,1634,7,0,0,0,False,True,False,False,False,False,True,0
45006,0,1400,6,300,4,0,True,False,False,False,True,False,False,0
83237,0,35287,18,0,0,0,False,True,False,False,True,False,True,0
27759,0,7195,5,0,0,0,False,True,False,False,True,False,True,1
82655,0,101101,19,700,2,0,True,True,False,False,False,True,True,1
167670,0,15907,13,0,0,0,False,True,True,False,False,True,True,1
241165,0,1700,3,200,2,0,True,False,False,False,True,False,False,0
12426,0,0,0,0,0,0,False,False,False,False,False,False,False,0
18142,0,220,4,0,0,0,False,False,False,False,False,False,False,0
46855,0,8845,17,0,0,0,False,True,False,False,True,False,True,0
192046,0,54818,52,1200,3,0,False,True,False,False,True,False,True,0
164307,0,21704,14,0,0,0,False,True,False,False,True,False,True,0
55064,0,8041,13,0,0,0,False,True,False,False,True,False,True,0
93028,0,40887,22,0,0,0,False,True,False,False,True,False,True,0
17135,0,60,2,0,0,0,False,False,False,False,False,False,False,0
23720,0,4000,3,500,1,0,True,False,False,False,True,False,False,0
44353,0,2500,1,0,0,0,True,False,False,False,False,False,False,0
79629,0,2550,2,50,1,0,True,False,False,False,True,False,False,0
4354,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
30973,0,0,0,0,0,0,False,False,False,False,False,True,False,1
33383,0,0,0,0,0,0,False,False,False,False,False,False,False,0
3663,0,894,10,0,0,0,False,True,False,False,False,False,True,0
12950,0,12798,18,195,1,0,False,True,False,False,True,False,True,1
96053,0,2200,6,2200,6,0,False,False,False,False,True,False,False,0
251286,0,0,0,0,0,0,False,False,False,False,True,False,False,0
34651,0,4000,6,500,1,0,False,False,False,False,True,False,False,0
33017,0,10333,18,0,0,0,False,True,False,False,True,False,True,1
212051,0,76256,23,2993,6,0,False,True,False,False,True,True,True,1
32659,0,3614,14,0,0,0,False,True,False,False,True,False,True,1
6206,0,375,3,0,0,0,False,False,False,False,False,False,False,0
147822,0,42469,18,0,0,0,False,True,False,False,True,False,True,0
2686,0,7500,4,500,1,0,True,False,False,False,True,False,False,1
4892,0,0,0,0,0,0,False,False,False,False,True,False,False,0
118079,0,43298,16,500,1,1,False,True,False,False,False,False,True,0
50193,0,12263,3,0,0,0,True,True,False,False,False,False,True,0
3487,0,710,1,0,0,0,False,False,False,False,False,True,False,1
3641,0,1164,3,0,0,0,False,False,True,False,False,False,True,0
188883,0,5500,3,0,0,0,True,False,False,False,True,False,False,0
24407,0,923,10,0,0,0,False,True,False,False,True,False,True,0
19627,0,500,1,500,1,0,False,False,False,False,False,False,False,0
18260,0,500,1,0,0,0,False,False,False,False,True,False,False,0
170309,0,66546,20,4130,4,0,False,True,False,False,True,False,True,0
30686,0,6161,2,0,0,0,False,True,False,False,False,False,True,1
1439,0,80,2,0,0,0,False,False,False,False,False,False,False,0
77203,0,66817,16,0,0,0,False,True,False,False,True,False,True,0
126555,0,41253,19,0,0,0,False,True,False,False,False,False,True,0
24372,0,255,1,255,1,0,False,False,False,False,True,False,False,0
152367,0,43406,24,700,3,0,True,True,False,False,True,False,True,0
23188,0,1291,8,0,0,0,False,False,False,False,True,False,False,0
1250,0,1250,3,0,0,0,False,False,False,False,True,False,False,0
139983,0,17289,24,100,2,0,True,True,False,False,True,False,True,0
53040,0,3960,9,0,0,0,False,False,False,False,True,False,False,0
64956,0,36694,11,0,0,0,False,True,False,False,True,False,True,0
30273,0,1720,8,0,0,0,False,False,True,False,False,False,True,0
23781,0,50,1,50,1,0,False,False,False,False,False,False,False,0
47938,0,12656,13,0,0,0,False,True,False,False,False,False,True,0
27043,0,0,0,0,0,0,False,False,False,False,True,False,False,0
1446,0,0,0,0,0,0,False,False,False,False,False,False,False,0
27712,0,750,2,750,2,0,False,False,False,False,True,False,False,0
49129,0,16921,18,500,1,0,True,True,False,False,True,False,True,0
88563,0,42410,27,0,0,0,False,True,False,False,False,True,True,1
91974,0,19223,18,500,1,0,True,True,False,False,True,False,True,0
84409,5031,15436,16,1150,4,0,True,True,False,False,True,False,True,0
41133,0,635,3,0,0,0,False,False,False,False,True,False,False,0
61081,0,37682,21,2000,4,0,False,True,False,False,True,False,True,0
12239,0,2912,5,0,0,0,False,False,False,False,True,False,False,0
4652,0,0,0,0,0,0,False,False,False,False,False,False,False,0
113183,0,4200,8,600,5,0,False,False,False,False,False,False,False,0
8828,0,0,0,0,0,0,False,False,False,False,False,False,False,0
26334,0,0,0,0,0,0,False,False,False,False,False,False,False,0
57474,0,5535,7,0,0,0,False,True,False,False,True,False,True,0
19896,2395,9866,11,0,0,0,False,True,False,False,False,False,True,0
152539,0,65972,14,0,0,0,False,True,False,False,False,False,True,0
20508,0,22250,8,1250,5,0,False,False,False,False,True,False,False,0
15540,0,209,3,104,1,0,False,False,False,False,False,False,False,1
136104,0,68988,51,2069,8,0,True,True,False,False,True,False,True,0
28049,0,100,2,0,0,0,False,False,False,False,False,False,False,0
9768,0,7069,8,100,1,0,False,False,False,False,True,False,False,0
29196,0,7011,15,0,0,0,False,True,False,False,False,False,True,0
16495,0,18779,11,0,0,0,False,True,False,False,False,False,True,0
41150,0,0,0,0,0,0,False,False,False,False,False,False,False,0
70380,0,74399,12,0,0,0,False,True,False,False,True,False,True,0
264685,0,57505,16,0,0,0,False,True,False,False,True,False,True,0
21616,0,0,0,0,0,0,False,False,False,False,False,False,False,0
9430,0,11323,13,0,0,0,False,True,False,False,True,True,True,1
71930,0,32774,13,500,1,0,False,True,False,False,False,True,True,1
17967,0,1500,5,0,0,0,False,False,False,False,True,False,False,0
3447,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
24228,0,2850,15,0,0,0,False,False,False,False,True,False,False,0
211773,0,23256,30,0,0,0,False,True,False,False,True,False,True,0
76933,0,28075,17,0,0,0,False,True,False,False,False,False,True,0
49050,0,18436,16,0,0,0,False,True,False,False,False,False,True,0
417,0,3000,1,0,0,0,False,False,False,False,False,False,False,0
1612,0,955,9,0,0,0,False,True,True,False,False,False,True,0
52965,0,500,1,0,0,0,False,False,False,False,True,False,False,0
19702,0,3000,1,0,0,0,False,False,False,False,False,False,False,0
13640,0,1500,5,0,0,0,False,False,False,False,False,False,False,0
8885,0,1500,5,0,0,0,False,False,False,False,False,False,False,0
122488,0,2800,17,1300,16,0,False,False,False,False,True,False,False,0
76660,0,38807,24,3341,1,0,False,True,False,False,False,False,True,0
31539,0,6406,16,200,1,0,False,True,False,False,True,False,True,0
11836,0,5075,14,350,1,0,False,False,False,False,True,False,False,1
27981,0,63004,17,0,0,0,False,True,False,False,False,False,True,1
79903,0,6600,13,3300,9,0,False,False,False,False,True,False,False,0
19892,0,3505,13,0,0,0,False,True,True,False,False,False,True,0
117240,0,1200,3,700,2,0,True,False,False,False,True,True,False,1
305519,0,79216,27,650,3,0,True,True,False,False,False,False,True,0
27122,0,0,0,0,0,0,False,False,False,False,False,False,False,0
