ID#,Topflight,Balance,Qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Email,Club_member,Any_cc_miles_12mo,Phone_sale
3036,Yes,74073,0,Yes,No,No,45526,41,200,1,1,Yes,No,Yes,Yes
3037,No,43348,0,Yes,No,No,68846,25,200,1,0,Yes,No,Yes,No
3038,Yes,97424,0,Yes,No,No,63796,17,0,0,0,Yes,No,Yes,No
3039,No,20603,0,No,No,No,115,5,0,0,0,Yes,No,No,No
3040,Yes,92097,2194,No,No,No,20450,8,1850,3,0,No,No,No,No
3041,No,31520,0,No,No,No,130,2,0,0,0,No,No,No,No
3042,No,29350,0,Yes,No,No,27703,15,0,0,0,No,No,Yes,No
3043,Yes,20537,0,Yes,No,No,44791,21,2612,4,0,Yes,No,Yes,Yes
3044,No,17376,0,No,No,No,4920,11,0,0,0,Yes,No,No,No
3045,No,24563,0,No,No,No,5718,8,4218,5,0,No,No,No,No
3046,No,52562,0,Yes,No,No,23773,15,600,2,0,No,No,Yes,No
3047,No,48224,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3048,No,13271,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3049,Yes,129919,719,No,No,No,7150,5,650,2,0,Yes,No,No,No
3050,No,17893,0,Yes,No,No,9623,13,0,0,0,Yes,No,Yes,No
3051,No,52693,0,No,No,No,947,4,0,0,0,Yes,No,No,No
3052,No,50895,0,Yes,No,No,29618,15,0,0,0,Yes,No,Yes,No
3053,No,36459,0,No,No,No,7573,17,5473,15,0,No,No,No,No
3054,No,68532,0,Yes,No,No,68704,21,0,0,0,No,No,Yes,No
3055,No,34862,0,No,No,No,2725,5,0,0,0,Yes,No,No,No
3056,No,20391,0,No,No,No,90,3,0,0,0,Yes,No,No,No
3057,Yes,178010,0,No,No,No,5500,4,500,1,0,Yes,No,No,No
3058,No,20773,0,Yes,No,No,13619,14,0,0,0,Yes,No,Yes,No
3059,Yes,264735,0,Yes,No,No,6980,17,0,0,0,Yes,No,Yes,No
3060,No,45883,2611,Yes,No,No,5647,11,0,0,0,Yes,No,Yes,No
3061,No,36978,0,No,No,No,100,1,100,1,0,Yes,No,No,No
3062,Yes,449205,1121,No,No,No,4750,9,3250,8,0,Yes,Yes,No,Yes
3063,No,45005,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3064,No,45533,0,Yes,No,No,56208,16,0,0,0,Yes,No,Yes,No
3065,Yes,26513,0,No,No,No,7670,14,0,0,0,Yes,No,No,No
3066,No,20417,0,No,No,No,5000,1,0,0,0,No,No,No,No
3067,No,7490,0,No,No,No,0,0,0,0,0,No,No,No,No
3068,Yes,14394,0,No,No,No,935,4,150,2,0,Yes,No,No,No
3069,No,103888,0,No,No,No,4379,3,4379,3,0,No,No,No,No
3070,No,61191,0,Yes,No,No,8502,17,0,0,0,No,No,Yes,No
3071,No,7329,0,Yes,No,No,10639,16,0,0,0,No,No,Yes,No
3072,No,12688,0,No,No,No,0,0,0,0,0,No,No,No,No
3073,No,106921,0,Yes,No,No,26666,13,0,0,0,Yes,No,Yes,Yes
3074,No,31668,2576,No,No,No,1800,3,300,2,0,No,No,No,No
3075,No,34996,0,Yes,No,No,6313,14,150,1,0,Yes,No,Yes,No
3076,No,23099,0,No,No,No,300,3,300,3,0,No,No,No,No
3077,No,109133,0,Yes,No,No,21378,16,0,0,0,Yes,No,Yes,No
3078,No,103586,0,No,No,No,4000,7,3900,6,0,Yes,No,No,Yes
3079,No,45575,0,Yes,No,No,23223,17,0,0,0,Yes,No,Yes,No
3080,Yes,76430,0,Yes,No,No,13653,17,0,0,0,Yes,No,Yes,Yes
3081,No,18059,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3082,No,188759,0,Yes,No,No,3082,3,0,0,0,No,No,Yes,No
3083,No,36953,0,Yes,No,No,25598,16,0,0,0,No,No,Yes,Yes
3084,No,27155,0,Yes,No,No,47252,15,300,1,0,Yes,No,Yes,No
3085,No,89112,4670,Yes,No,No,28670,29,0,0,0,Yes,No,Yes,No
3086,No,72768,0,No,No,No,290,3,0,0,0,No,No,No,No
3087,No,23178,0,No,No,No,0,0,0,0,0,No,No,No,No
3088,No,25676,0,No,No,No,0,0,0,0,0,No,No,No,No
3089,No,63190,0,Yes,No,No,18950,13,250,1,0,No,No,Yes,Yes
3090,No,1666,0,No,No,No,980,3,0,0,0,No,No,No,No
3091,No,105544,0,Yes,No,No,31001,16,500,1,0,Yes,No,Yes,No
3092,Yes,206287,1761,Yes,No,No,11294,20,150,1,0,Yes,No,Yes,No
3093,No,40255,0,No,No,No,2975,13,750,2,0,No,No,No,No
3094,No,5317,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3095,No,7606,0,Yes,No,No,29307,17,0,0,0,Yes,No,Yes,No
3096,No,43255,0,No,No,No,2691,3,750,1,0,Yes,No,No,No
3097,No,22414,0,Yes,No,No,1094,3,0,0,0,No,No,Yes,No
3098,No,92225,0,Yes,No,No,48276,19,350,1,0,Yes,No,Yes,No
3099,No,127199,0,Yes,Yes,No,2563,14,0,0,0,Yes,No,Yes,No
3100,No,12176,0,No,No,No,875,7,0,0,0,No,No,No,No
3101,No,142929,0,Yes,No,No,40826,23,0,0,1,Yes,No,Yes,No
3102,No,28670,0,Yes,No,No,11727,11,0,0,0,No,No,Yes,No
3103,No,82122,0,No,No,No,700,3,700,3,0,Yes,No,No,No
3104,Yes,54637,0,Yes,Yes,No,21181,27,4673,21,0,Yes,No,Yes,No
3105,No,6181,0,No,No,No,2000,9,0,0,0,Yes,No,No,No
3106,No,25485,0,Yes,No,No,9655,10,2800,8,0,Yes,No,Yes,Yes
3107,No,16136,0,No,No,No,0,0,0,0,0,No,No,No,No
3108,No,128213,0,Yes,No,No,7956,13,500,1,0,Yes,No,Yes,No
3109,No,92492,0,No,No,No,11029,6,0,0,0,Yes,No,No,No
3110,No,85412,0,Yes,No,No,25102,16,500,1,0,Yes,No,Yes,No
3111,No,46003,0,Yes,No,No,1340,7,0,0,0,Yes,No,Yes,No
3112,Yes,95982,0,No,No,No,3630,3,0,0,0,No,No,No,No
3113,No,20529,0,No,No,No,0,0,0,0,0,No,No,No,No
3114,No,28254,0,Yes,No,No,17117,19,1050,6,0,Yes,No,Yes,No
3115,No,26101,0,No,No,No,3900,15,3900,15,0,No,No,No,No
3116,No,50939,0,Yes,No,No,16453,16,0,0,0,Yes,No,Yes,Yes
3117,No,35039,0,No,No,No,174,1,0,0,0,Yes,No,No,No
3118,Yes,175501,1000,Yes,No,No,34318,36,7974,19,0,Yes,Yes,Yes,Yes
3119,No,1439,0,No,No,No,80,2,0,0,0,No,No,No,No
3120,Yes,214674,0,Yes,No,No,25688,23,2500,5,0,Yes,No,Yes,No
3121,No,38429,0,No,No,No,1004,2,1004,2,0,Yes,No,No,No
3122,No,22865,0,No,No,No,1750,7,0,0,0,Yes,No,No,No
3123,No,23033,0,Yes,No,No,7910,15,0,0,1,Yes,No,Yes,Yes
3124,No,103172,0,No,No,No,3125,3,0,0,0,Yes,No,No,No
3125,No,23448,0,Yes,No,No,36941,18,700,3,0,Yes,No,Yes,No
3126,Yes,115161,0,No,No,No,9050,18,3050,15,0,No,No,No,No
3127,Yes,58382,0,No,No,No,11327,32,4800,23,0,Yes,Yes,No,Yes
3128,Yes,156766,0,Yes,No,No,23375,27,0,0,0,Yes,No,Yes,No
3129,No,34137,0,Yes,No,No,335,5,0,0,0,No,No,Yes,No
3130,Yes,17219,0,No,No,No,6167,10,3757,6,0,Yes,No,No,No
3131,No,43823,0,No,No,No,500,1,0,0,0,Yes,No,No,No
3132,No,63364,0,Yes,No,No,15415,11,0,0,0,No,No,Yes,Yes
3133,No,18497,0,Yes,No,No,14138,12,0,0,0,Yes,No,Yes,No
3134,No,23173,0,Yes,No,No,7843,8,0,0,0,Yes,No,Yes,No
3135,No,51367,0,Yes,No,No,40004,24,0,0,0,Yes,No,Yes,Yes
3136,No,34894,0,Yes,No,No,13955,17,0,0,0,Yes,No,Yes,No
3137,No,7422,0,Yes,No,No,2229,3,0,0,0,Yes,No,Yes,No
3138,No,16090,0,No,No,No,850,6,850,6,0,Yes,No,No,No
3139,No,2784,0,No,No,No,0,0,0,0,0,No,No,No,No
3140,Yes,54177,0,Yes,No,No,45403,15,500,1,0,Yes,No,Yes,No
3141,No,29326,0,Yes,No,No,23061,7,0,0,0,Yes,No,Yes,No
3142,No,26164,2556,No,No,No,0,0,0,0,0,Yes,No,No,No
3143,No,29518,0,Yes,No,No,2702,12,0,0,0,No,No,Yes,No
3144,No,29754,6396,No,No,No,500,1,0,0,0,Yes,No,No,No
3145,No,8000,0,No,No,No,0,0,0,0,0,No,No,No,No
3146,No,69788,0,No,No,No,1500,3,1500,3,0,No,No,No,No
3147,No,38042,0,Yes,No,No,7658,17,0,0,0,Yes,No,Yes,No
3148,Yes,23894,0,No,No,No,6000,3,0,0,0,Yes,No,No,No
3149,No,110628,0,Yes,No,No,63759,13,0,0,0,Yes,No,Yes,No
3150,No,10839,0,No,No,No,190,1,190,1,0,No,No,No,No
3151,No,47513,0,Yes,No,No,19904,13,0,0,0,No,No,Yes,No
3152,No,16321,0,No,No,No,0,0,0,0,0,No,No,No,No
3153,No,37550,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
3154,No,37936,0,Yes,No,No,6211,12,0,0,0,No,No,Yes,No
3155,Yes,38061,0,Yes,No,No,34227,18,3600,8,0,Yes,Yes,Yes,Yes
3156,No,25934,0,No,No,No,370,3,0,0,0,Yes,No,No,No
3157,No,54942,0,No,No,No,4200,10,4200,10,0,No,No,No,No
3158,No,139423,0,Yes,No,No,54152,25,500,3,0,Yes,No,Yes,No
3159,Yes,298505,0,Yes,No,No,130647,32,600,2,0,Yes,No,Yes,Yes
3160,No,98753,0,No,No,No,1475,5,0,0,0,Yes,No,No,No
3161,No,25157,0,No,No,No,830,3,0,0,0,No,No,No,No
3162,No,24134,0,No,No,No,1250,3,0,0,0,Yes,No,No,No
3163,No,6628,0,No,No,No,2125,8,0,0,0,Yes,No,No,No
3164,No,14504,0,No,No,No,0,0,0,0,0,No,No,No,No
3165,No,36665,0,No,No,No,3250,19,0,0,0,Yes,No,No,No
3166,No,17481,0,No,Yes,No,1396,3,0,0,0,Yes,No,Yes,Yes
3167,No,33111,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3168,No,89237,0,Yes,No,Yes,37668,18,0,0,0,Yes,No,Yes,No
3169,No,93028,0,Yes,No,No,40887,22,0,0,0,Yes,No,Yes,No
3170,No,89094,0,Yes,No,No,55865,13,0,0,0,Yes,No,Yes,No
3171,No,11109,0,Yes,No,No,53627,13,0,0,0,Yes,No,Yes,No
3172,No,14957,0,No,No,No,0,0,0,0,0,Yes,Yes,No,Yes
3173,No,17823,0,Yes,No,No,15323,8,0,0,0,No,Yes,Yes,Yes
3174,No,8485,0,No,No,No,0,0,0,0,0,No,No,No,No
3175,No,56756,0,Yes,No,No,10851,14,0,0,0,No,No,Yes,No
3176,No,99196,0,Yes,No,No,28334,16,0,0,0,Yes,No,Yes,No
3177,No,21736,0,Yes,Yes,No,6672,10,0,0,0,Yes,No,Yes,No
3178,No,11324,0,Yes,No,No,11082,11,0,0,0,Yes,No,Yes,No
3179,Yes,60109,0,No,No,No,2300,6,2300,6,0,Yes,No,No,No
3180,Yes,129887,0,No,No,No,26810,10,810,3,0,Yes,No,No,No
3181,No,18150,0,No,No,No,240,2,0,0,0,Yes,No,No,No
3182,No,57432,0,Yes,No,No,13422,19,5100,12,0,Yes,No,Yes,No
3183,No,32659,0,Yes,No,No,3614,14,0,0,0,Yes,No,Yes,Yes
3184,Yes,103203,0,No,No,No,3200,4,200,2,0,Yes,No,No,No
3185,No,27122,0,No,No,No,0,0,0,0,0,No,No,No,No
3186,No,40252,0,No,No,No,1375,4,0,0,0,Yes,No,No,No
3187,Yes,194816,0,No,No,No,20822,25,6647,12,0,Yes,No,No,No
3188,No,65460,0,No,No,No,0,0,0,0,0,No,No,No,No
3189,No,17863,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3190,No,28443,0,Yes,No,No,53065,18,150,1,0,Yes,No,Yes,No
3191,No,15655,0,No,No,No,2807,12,957,4,0,Yes,No,No,Yes
3192,No,38307,0,No,No,No,1500,3,1500,3,0,Yes,No,No,No
3193,No,15135,0,Yes,No,No,13357,14,0,0,0,Yes,No,Yes,No
3194,No,73601,0,Yes,No,No,12902,36,2000,4,0,No,No,Yes,No
3195,No,31489,0,Yes,No,No,21950,21,0,0,1,Yes,No,Yes,No
3196,No,48852,0,No,No,No,1058,3,0,0,0,Yes,No,No,No
3197,Yes,188883,0,No,No,No,5500,3,0,0,0,Yes,No,No,No
3198,No,37212,0,No,No,No,0,0,0,0,0,No,No,No,No
3199,No,43285,0,No,No,No,745,3,0,0,0,Yes,No,No,No
3200,No,10758,0,No,No,No,0,0,0,0,0,No,No,No,No
3201,No,40926,0,No,No,No,1725,7,0,0,0,No,No,No,No
3202,No,10915,0,Yes,No,No,5455,15,0,0,0,Yes,No,Yes,No
3203,No,38580,0,Yes,No,No,4337,7,0,0,0,Yes,No,Yes,No
3204,No,26650,0,No,No,No,4652,11,4652,11,0,Yes,No,No,Yes
3205,Yes,25268,888,No,No,No,4566,8,800,3,0,Yes,No,No,No
3206,No,9338,0,No,No,No,200,1,200,1,0,No,No,No,No
3207,Yes,67070,0,Yes,No,No,34600,27,2100,10,0,Yes,No,Yes,No
3208,No,19382,0,No,No,No,195,2,0,0,0,No,No,No,No
3209,No,25205,0,No,No,No,0,0,0,0,0,No,No,No,No
3210,No,9634,0,Yes,No,No,9634,5,0,0,0,Yes,No,Yes,Yes
3211,No,18954,0,No,No,No,550,3,550,3,0,Yes,No,No,No
3212,No,41279,0,Yes,No,No,8682,14,0,0,0,No,No,Yes,Yes
3213,No,56624,0,Yes,Yes,No,12311,14,0,0,0,Yes,No,Yes,No
3214,No,11021,0,No,No,No,115,2,0,0,0,No,No,No,Yes
3215,No,4096,0,Yes,No,No,3802,8,0,0,0,No,No,Yes,No
3216,No,5199,0,Yes,No,No,28100,16,0,0,0,Yes,No,Yes,No
3217,No,41072,0,Yes,No,No,3751,15,0,0,0,Yes,No,Yes,No
3218,No,83623,0,No,No,No,2692,6,900,4,0,Yes,No,No,No
3219,Yes,15920,0,No,No,No,2500,1,0,0,0,Yes,Yes,No,Yes
3220,No,50674,0,Yes,No,No,22073,12,0,0,0,Yes,No,Yes,No
3221,No,55461,0,Yes,No,No,31658,17,500,2,0,No,No,Yes,No
3222,No,93264,0,No,No,No,3250,19,0,0,0,No,No,No,No
3223,No,115154,0,Yes,No,No,13466,17,500,1,0,Yes,No,Yes,No
3224,No,24920,0,No,No,No,375,3,0,0,0,No,No,No,No
3225,No,64924,0,Yes,Yes,No,14971,13,0,0,0,Yes,No,Yes,No
3226,No,25210,0,No,No,No,14500,5,500,1,0,Yes,No,No,Yes
3227,No,41247,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3228,No,5929,0,Yes,No,No,168,7,0,0,0,Yes,No,Yes,No
3229,No,14457,2288,No,No,No,1875,8,0,0,0,Yes,No,No,Yes
3230,No,29067,0,No,No,No,485,3,250,1,0,Yes,No,No,No
3231,No,112164,0,Yes,No,No,16802,14,0,0,0,Yes,No,Yes,No
3232,No,44764,0,Yes,Yes,No,5539,6,0,0,0,Yes,No,Yes,No
3233,No,38997,0,No,Yes,No,5158,18,0,0,0,Yes,No,Yes,No
3234,No,115215,0,Yes,No,No,5824,7,0,0,0,Yes,No,Yes,No
3235,No,96714,0,Yes,No,No,17026,15,0,0,0,No,No,Yes,No
3236,Yes,32988,0,Yes,No,No,49484,14,0,0,0,Yes,No,Yes,No
3237,No,11552,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3238,Yes,38739,0,No,No,No,3050,3,550,2,0,Yes,No,No,No
3239,No,142989,0,Yes,No,No,26210,14,500,1,0,Yes,No,Yes,No
3240,Yes,1724,0,Yes,No,No,27305,20,0,0,0,Yes,No,Yes,No
3241,Yes,56395,0,Yes,No,No,72905,24,1800,4,2,Yes,No,Yes,No
3242,No,11845,0,No,No,No,625,2,0,0,0,Yes,No,No,Yes
3243,Yes,46378,4844,No,No,No,2358,5,2358,5,0,Yes,No,No,No
3244,Yes,85071,0,No,No,No,6600,4,0,0,0,Yes,No,No,No
3245,No,53543,0,Yes,No,No,21183,11,563,2,0,No,No,Yes,Yes
3246,No,33834,0,Yes,No,No,3920,12,0,0,0,No,No,Yes,No
3247,Yes,36839,0,Yes,No,No,4436,6,0,0,0,Yes,No,Yes,Yes
3248,No,42042,0,Yes,No,No,9846,14,0,0,0,No,No,Yes,No
3249,No,72027,0,No,No,No,0,0,0,0,0,No,No,No,No
3250,No,2692,0,No,No,No,800,4,50,1,0,Yes,No,No,No
3251,No,17818,0,No,No,No,0,0,0,0,0,No,No,No,No
3252,Yes,70927,0,No,No,No,12011,12,1567,8,0,Yes,No,No,Yes
3253,No,57622,0,No,No,No,1250,3,0,0,0,Yes,No,No,No
3254,No,323,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3255,No,33530,0,No,No,No,0,0,0,0,0,No,No,No,No
3256,No,16452,0,Yes,No,No,9181,5,0,0,0,Yes,No,Yes,Yes
3257,Yes,287033,0,No,No,No,26161,58,12873,53,0,Yes,No,No,No
3258,Yes,55487,0,Yes,No,No,23123,19,1150,5,0,Yes,Yes,Yes,Yes
3260,No,14648,0,Yes,No,No,21157,12,0,0,0,No,No,Yes,No
3261,No,10621,0,No,No,No,90,3,0,0,0,No,No,No,No
3262,No,23224,0,No,No,No,1750,7,0,0,0,No,No,No,No
3263,No,17684,0,Yes,No,No,93,1,0,0,0,Yes,No,Yes,No
3264,No,2477,0,No,No,No,2319,6,500,1,0,Yes,No,No,No
3265,No,44668,0,No,No,No,872,2,0,0,0,Yes,No,No,Yes
3266,No,22461,0,No,No,No,150,1,150,1,0,No,No,No,No
3267,Yes,103200,0,No,No,No,500,1,500,1,0,Yes,Yes,No,Yes
3268,No,74007,0,Yes,No,No,9259,13,0,0,0,Yes,No,Yes,No
3269,No,22134,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3270,No,242062,0,No,No,No,5125,18,0,0,0,Yes,No,No,No
3271,No,24683,0,No,No,No,600,2,0,0,0,Yes,No,No,No
3272,Yes,51680,0,Yes,No,No,54926,65,3088,8,3,Yes,No,Yes,Yes
3273,No,8819,0,Yes,No,No,12472,15,0,0,0,Yes,No,Yes,No
3274,No,61545,0,Yes,No,No,18351,18,0,0,0,No,No,Yes,No
3275,Yes,124837,0,No,No,No,4400,7,1500,5,0,Yes,No,No,No
3276,No,50848,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3277,No,19661,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3278,Yes,32156,0,Yes,No,No,23928,29,2150,12,0,Yes,Yes,Yes,Yes
3279,Yes,123055,0,No,No,No,11564,5,1039,2,0,Yes,No,No,No
3280,Yes,63331,0,No,No,No,4200,4,700,2,0,Yes,No,No,No
3281,No,9646,0,Yes,No,No,3445,11,0,0,0,No,No,Yes,No
3282,No,16569,0,Yes,No,No,3204,8,0,0,0,Yes,No,Yes,No
3283,Yes,194111,0,No,No,No,12350,30,2750,15,0,Yes,No,No,No
3284,No,147128,0,Yes,No,No,59991,47,1065,1,0,Yes,No,Yes,Yes
3285,No,59177,0,No,No,No,2300,6,700,3,0,Yes,No,No,No
3286,No,26693,0,Yes,No,No,22057,14,0,0,0,Yes,No,Yes,No
3287,No,2912,0,No,No,No,510,1,0,0,0,Yes,No,No,No
3288,No,13982,0,No,No,No,500,1,0,0,0,Yes,No,No,No
3289,No,14428,0,No,No,No,3475,21,0,0,0,No,No,No,Yes
3290,No,21740,0,No,No,No,5625,11,0,0,9,Yes,No,No,No
3291,No,8811,0,No,No,No,600,5,0,0,0,No,No,No,No
3292,No,48256,0,Yes,No,No,8942,14,0,0,0,No,No,Yes,No
3293,No,10994,0,Yes,No,No,10492,15,0,0,0,Yes,No,Yes,Yes
3294,No,27320,2788,No,No,No,0,0,0,0,0,Yes,No,No,No
3295,No,66614,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3296,No,78105,0,Yes,No,No,49364,14,0,0,0,Yes,No,Yes,No
3297,No,120860,0,No,No,No,2000,1,0,0,0,Yes,No,No,No
3298,No,77382,0,Yes,No,No,4950,13,0,0,0,No,No,Yes,No
3299,No,19290,0,No,No,No,0,0,0,0,0,No,No,No,No
3300,No,50987,0,No,No,No,0,0,0,0,0,No,No,No,No
3301,No,101290,0,Yes,No,No,33876,22,500,1,0,Yes,No,Yes,Yes
3302,No,17377,2178,No,No,No,500,1,0,0,0,Yes,No,No,No
3303,No,11711,0,No,No,No,500,1,500,1,0,Yes,No,No,No
3304,No,28712,0,No,No,No,1500,3,1500,3,0,No,No,No,No
3305,Yes,110839,0,No,No,No,17550,24,7550,23,0,Yes,No,No,No
3306,No,65633,0,No,No,No,3100,10,2000,8,0,No,No,No,No
3307,No,69106,0,Yes,No,No,17832,10,0,0,0,Yes,No,Yes,No
3308,Yes,66009,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3309,No,16843,0,No,No,No,780,3,0,0,0,Yes,No,No,No
3310,No,27071,0,No,No,No,2125,10,0,0,0,Yes,No,No,Yes
3311,No,25807,0,No,No,No,550,3,550,3,0,Yes,No,No,No
3312,No,132871,0,No,No,No,300,3,200,2,0,Yes,No,No,No
3313,No,24065,589,Yes,No,No,29586,9,0,0,0,Yes,No,Yes,Yes
3314,Yes,92533,0,No,No,No,2220,4,2220,4,0,Yes,No,No,Yes
3315,No,14513,0,No,No,No,50,2,0,0,0,No,No,No,No
3316,No,162365,0,Yes,No,No,65029,15,0,0,0,Yes,No,Yes,Yes
3317,No,4834,0,Yes,No,No,13441,17,0,0,0,Yes,No,Yes,No
3318,No,21311,3418,No,No,No,2000,9,0,0,0,Yes,No,No,No
3319,No,49804,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3320,Yes,135567,0,No,No,No,3650,5,1050,3,0,Yes,No,No,No
3321,Yes,135374,0,Yes,Yes,No,23835,22,917,2,0,Yes,No,Yes,No
3322,Yes,140914,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3323,No,6789,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3324,No,61893,0,No,No,No,0,0,0,0,0,No,No,No,No
3325,Yes,83082,0,Yes,No,No,16207,13,250,1,0,Yes,No,Yes,No
3326,No,16962,0,No,No,No,0,0,0,0,0,Yes,Yes,No,Yes
3327,No,85955,0,Yes,No,No,34197,22,600,2,0,Yes,No,Yes,No
3328,No,22215,0,No,No,No,2375,12,0,0,0,No,No,No,Yes
3329,Yes,105898,0,No,No,No,4444,5,1944,4,0,Yes,No,No,Yes
3330,No,66807,0,Yes,No,No,23456,14,0,0,0,No,No,Yes,No
3331,No,131366,0,No,No,No,1500,2,500,1,0,Yes,No,No,No
3332,Yes,31929,0,No,No,No,3500,3,1000,2,0,Yes,No,No,No
3333,No,20540,0,Yes,No,No,5731,15,500,1,0,Yes,No,Yes,No
3334,No,48131,0,Yes,No,No,60090,18,0,0,0,No,No,Yes,No
3335,No,16346,0,Yes,No,No,5930,15,0,0,0,Yes,No,Yes,No
3336,No,15540,0,No,No,No,209,3,104,1,0,No,No,No,Yes
3337,No,17828,0,Yes,No,No,35099,14,0,0,0,No,No,Yes,No
3338,Yes,298927,0,Yes,No,No,69449,27,150,3,0,Yes,No,Yes,No
3339,Yes,66300,0,No,No,No,4750,6,1150,3,0,Yes,Yes,No,Yes
3340,No,28446,0,No,No,No,0,0,0,0,0,No,No,No,No
3341,No,80906,0,Yes,No,No,23548,15,0,0,0,Yes,No,Yes,No
3342,No,12153,0,No,No,No,1050,9,1050,9,0,Yes,No,No,Yes
3343,Yes,37569,0,No,No,No,3850,4,250,1,0,Yes,No,No,No
3344,No,98151,0,Yes,No,No,38812,11,500,1,0,Yes,No,Yes,No
3345,Yes,224852,0,No,No,No,7750,32,750,3,0,Yes,No,No,No
3346,No,19881,0,No,No,No,2472,15,0,0,0,Yes,No,No,No
3347,No,13490,0,No,No,No,0,0,0,0,0,No,No,No,No
3348,No,46672,500,Yes,No,No,22404,22,0,0,0,Yes,No,Yes,Yes
3349,Yes,119735,0,Yes,No,No,22432,17,1000,2,0,Yes,No,Yes,No
3350,No,18317,0,No,No,No,2375,12,0,0,0,No,No,No,No
3351,No,26334,0,No,No,No,0,0,0,0,0,No,No,No,No
3352,No,143441,0,Yes,No,No,58475,27,0,0,0,Yes,No,Yes,No
3353,No,10697,0,No,No,No,1000,8,0,0,0,Yes,No,No,No
3354,No,14072,0,Yes,No,No,20700,16,0,0,0,Yes,No,Yes,No
3355,No,35661,7487,No,No,No,600,3,500,2,0,No,No,No,No
3356,No,54697,0,No,No,No,1625,6,0,0,0,No,No,No,No
3357,No,18359,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3358,No,47764,0,Yes,No,No,23122,11,400,1,0,Yes,No,Yes,No
3359,No,51169,4903,Yes,No,No,13080,13,0,0,0,No,No,Yes,No
3360,No,32099,0,Yes,Yes,No,10534,6,0,0,0,Yes,No,Yes,No
3361,No,84148,0,No,No,Yes,84148,7,0,0,0,Yes,No,Yes,Yes
3362,No,45137,0,No,No,No,2000,1,0,0,0,Yes,No,No,No
3363,No,18179,0,Yes,No,No,5488,3,0,0,0,Yes,No,Yes,No
3364,No,39566,0,Yes,No,No,23755,18,0,0,0,Yes,No,Yes,No
3365,No,46809,0,No,No,No,125,1,0,0,0,Yes,No,No,No
3366,No,41628,0,Yes,No,No,16771,12,0,0,0,No,No,Yes,No
3367,No,20891,0,No,No,No,150,3,0,0,0,Yes,No,No,No
3368,Yes,36513,1692,No,No,No,825,3,725,2,0,Yes,No,No,No
3369,No,116923,0,Yes,No,No,70403,50,0,0,0,Yes,No,Yes,No
3370,No,7879,0,Yes,Yes,No,1815,5,0,0,0,Yes,No,Yes,No
3371,No,40091,0,No,No,No,0,0,0,0,0,No,No,No,No
3372,Yes,45842,0,No,No,No,8253,15,128,1,0,Yes,No,No,No
3373,No,500,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3374,No,43595,0,No,No,No,4375,14,0,0,0,Yes,No,No,No
3375,No,29291,0,Yes,No,No,31357,32,1950,6,0,Yes,No,Yes,No
3376,No,63392,0,Yes,No,No,20553,17,0,0,0,No,No,Yes,No
3377,No,19578,0,Yes,No,No,5208,11,0,0,0,Yes,No,Yes,No
3378,No,10926,0,No,No,No,0,0,0,0,0,No,No,No,No
3379,No,19839,0,Yes,No,No,36375,15,0,0,0,Yes,No,Yes,No
3380,No,64594,0,Yes,No,No,9295,14,0,0,0,Yes,No,Yes,No
3381,No,24580,0,No,No,No,255,3,0,0,0,No,No,No,No
3382,No,20318,0,Yes,Yes,No,6990,13,0,0,0,Yes,No,Yes,No
3383,No,24579,0,No,No,No,2100,10,0,0,0,Yes,No,No,No
3384,No,71713,0,No,No,No,2135,4,0,0,0,No,No,No,No
3385,No,73501,0,Yes,No,No,21014,26,3694,8,0,Yes,No,Yes,No
3386,Yes,61479,0,No,No,No,6050,4,50,1,0,Yes,No,No,No
3387,No,21915,0,No,No,No,1875,8,0,0,0,Yes,No,No,No
3388,No,16465,0,Yes,No,No,16165,5,0,0,0,No,No,Yes,No
3389,No,61841,0,No,No,No,48700,49,0,0,1,No,No,No,Yes
3390,No,23197,0,No,Yes,No,10587,13,150,1,0,Yes,No,Yes,No
3391,No,26069,0,No,No,No,0,0,0,0,0,Yes,No,No,No
3392,No,5690,0,Yes,No,No,11612,15,0,0,0,Yes,No,Yes,No
